Country,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Togo,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.028226739452697,17.79169769471755,17.469163670195318,14.867251757642792,16.377746414522083,17.397966326995324,18.003458739361836,19.469683641831566,20.873918825689188,21.73151856133245,24.86917565354886,28.040385705829202,29.039373734210326,37.138900045242444,46.24563890537394,45.54459015604429,39.51164331022177,38.46041088135394,37.58501005572003,33.66616860896548,31.574183171881597,35.91276539836719,45.24439333750813,53.24199606232254,66.80196931483935,65.81079173081105,69.0568550520102,70.7330131174235,66.03896328280852,65.38264141078862,72.14433634738332,51.4766549355562,48.287397239146934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.5057446836148,42.34007586438195,41.484417398352335,-1.0,-1.0,53.85384663462735,52.94862997478562,56.43649595459734,53.91570930461482,60.6371311925774,66.31547921789148,75.99041704798661,74.63901423611661,86.62198055195809,93.3504618186025,103.34729253680155,176.849419149544,163.92687716127688,107.34030216770336
Uganda,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.9166135049090973,11.577178556506011,41.949366057530916,76.57657305286313,133.4517785645825,179.14486885115198,204.44523637189855,250.43362676983904,256.9705339139278,272.36993800699156,465.7098919477827,591.2633020659698,466.2582945626443,350.4306252442881,327.52272532762396,290.52018795532524,201.02518935864268,158.66191576223414,121.1268684917869,164.44700430424402,144.89238723418168,110.12155483768666,77.20027874257924,124.54307501996406,161.6144703169307,172.90638599656384,167.56996962051363,167.44085726085882,151.33152363248013,153.11303360941085,149.11477968895178,98.52648244922847,100.70225666558225,124.69381219825621,141.2027213706528,151.61626049967606,149.6399476460898,189.77412019903932,217.2291391074979,210.1268351587201,212.20588260612146,227.552322510941,245.12191770061557,280.25197835973245,280.9692390773851,271.61486164932387,277.83140040929914,306.1578457573687,300.92379256890774,643.6274495770035,646.041652816329,329.86292470645725,277.0007197075609,293.10740010397825,325.8296797908637,339.1231760885787,369.0902756544142,437.34112637583735,670.1411902138426,984.7597316808692,998.5543323032375
Zambia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,205.47756541537314,165.61141530703614,305.47077726974317,275.68357149813914,205.49541766202915,296.99012298878677,261.50743273853294,174.79786786782506,198.65578820571,96.41757084730688,113.37516145428677,95.3524387907044,63.77949652537374,63.93446004921888,-1.0,95.24965736325687,-1.0,-1.0,-1.0,-1.0,124.74042372493236,139.67341962072484,152.6014656565168,172.8593966174235,172.21344306037165,162.5877279715873,180.63740584161434,189.7269330867481,211.195683017271,227.9000374420967,280.405114519005,299.97237652558755,244.48950286161488,238.0120680068875,273.30580488716424,238.81437617770854,212.14242739156595,254.14951062449597
Zimbabwe,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,279.2783122660352,232.8750471766647,259.87656121094597,280.170290189227,238.46073585401714,243.49105870933167,243.42812821626353,247.62299521533373,259.479845838165,270.88854668494264,272.33126243693016,283.22612269425497,230.0974106906337,193.22648728071283,197.20198965221522,181.49826185093247,189.93894966361833,204.77892516501285,-1.0,277.9896831659617,349.8242731954494,461.160039115529,1661.1362306962526,522.7459018124933,321.7900312215528,241.10811307020856,223.12840393947678,-1.0,-1.0,-1.0,176.84213443695677,345.0393152386185,533.5574264202387,588.380518504951,608.4765924572199,638.0334987809952,616.1573399704903,571.9207775328796,638.3109126641397,796.5735341334117,8.622459833795013,34.17504745977446
Belize,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.2078886232557444,3.246601786434155,4.220535570461614,4.690810204560954,5.4413236257430535,5.831746091700085,6.334180132285672,5.974890319995769,-1.0,-1.0,-1.0,7.363125445941601,7.822669364992424,7.705110719726501,8.413912267056343,9.605194240989531,12.066859821853583,11.95586351479005,11.112743116684314,12.973386384256758,-1.0,-1.0,9.970389301257907,10.326067042977808,10.612857354386946,11.295832633885768,12.156464062833995,13.242540776484008,14.568352633222782,15.949345161651525,20.39330834813627,19.023348525466112,16.743146999198117,16.548814954649252,16.14229490575668,18.761588143111354,20.76827170314402,20.73924025423281,22.68732338936923,23.825912003166064,23.8110296751694,24.62124448774688,26.6992,21.16105722599418
Costa Rica,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dominican Republic,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,212.98100371703717,-1.0,213.41375980488382,210.4781527638414,201.85134233203485,190.79395172981813,203.62579206765773,196.31999214392215,181.19267857096042,172.24067613749267,179.39312642993642,169.5943848841389,164.73622697718693,162.14347649293143,161.07312829106428,148.82550486480324,180.3977491055058,180.2529230126497,193.4068592780811,194.54401546286303,223.86779779426536,238.90116269101358,179.04207051385737,198.2480175449817,185.63970272704887,175.74754004371727,161.36307396207567,151.76408885058248,177.35531870600406,149.06696805584872,131.3266724974226,109.57814315287607,87.46610547004454,62.78146551293595,112.87503482262551,161.82405394183195,163.21009598390634,125.34782971130544,152.648229593613,205.5446132698681,221.51392363791757,240.40518018662854,322.23982736676373,378.79512369649353,350.9734371233249,261.64984254583857,231.4612531823631,286.6652293257133,276.61480452307035,276.7049372486981,317.7303823987386,312.0875573927461,335.33099514260505,311.2201286956901,350.99363416217915,344.35991075130806,397.5470345424707,426.83057045064066,450.10765290255205,499.2362120686643,559.4831073619195,588.1174387229157,599.0525253980833,557.2082736829699
El Salvador,-1.0,-1.0,-1.0,-1.0,80.59509039562472,-1.0,-1.0,81.97568711704714,94.72780628959735,88.69815538762255,73.35413093561421,71.96863403101366,74.92028773627197,104.78485118555203,101.26286457700829,93.32264794439746,105.2282212230571,108.25439382000951,109.70148785930535,104.50148987886853,118.75516122054525,109.77389379226186,130.43263065215618,168.0429304957354,176.88266686001387,161.91855211878863,159.40625001386206,195.358954352511,243.26348350286398,262.8238502597452,359.9017913627661,348.2339972171104,383.0096307603144,412.89402927053175,480.80325673624606,816.941787058784,708.8738384174617,700.7487003845312,607.8758412709278,513.5173090829877,519.6344031619049,441.54657910840865,400.122982203933,346.9461331048855,264.491799037189,225.19111921981687,209.59519062024864,189.52973327909172,183.64553951026053,176.88004620835576,182.18708372873655,171.35126279408524,225.43264595171098,237.5342603418621,182.11154352795504,176.27763384795455,174.82481940952778,179.67342597190685,200.22090290823164,196.01915817271376,212.91952613363702,222.73822766724217,232.6370151204791,232.41162377992032,244.23847121717728,237.82196188096074,253.70894381333514,252.08380797701895,262.96254678058904,293.7363459047182,316.0213158465074,343.9,367.27556229882714
Guatemala,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,115.16151111112791,122.42216818620861,132.17574939709678,129.3779731967886,141.14723509528707,131.5334378123484,132.2653413152391,128.2115902430633,158.63071400126103,139.41952755791536,200.97762854173462,205.19534627094376,226.43025759861118,213.97361863566135,180.812705105219,324.2312874480081,223.86178371775125,240.73750173384715,206.26286390604167,214.89030866554936,300.23048894833545,335.16252948726304,404.30162089147865,355.9804910943456,402.2058370071379,417.48506840197354,587.2517651628036,635.6647068397958,634.442623212438,690.8973229347241,629.6464832838408,541.1284689509247,565.6175814326075,632.0136503103777,630.9392881558941,620.458356660811,471.4268592017262,567.618668711803,519.7514540311607,506.87077437633536,488.8273032278704,409.14080090813474,350.94218770408577,367.2534753165069,356.8639405507719,451.461125230824,530.9989929262538,393.37731427343647,426.9047110323516,255.21709167404535,204.3198155386433,238.62317722140872,234.7509005621926,254.4090170872792,238.73283161861232,261.404911379858,276.4929156169393,304.63563159448137,325.95766226395574,305.1127089922105,303.1555506625699,332.1174704648832,290.67508799673436,284.7106740857821,341.48593261084307,342.7664810257738,330.4020476069978
Haiti,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.008630028899273,6.357879930098472,6.273456857558836,6.4436708744630575,5.828743625229645,5.561965242175125,4.541252779553923,5.539214088463334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.306888946844739,5.553745472439604,8.05973159568597,7.829024203313596,8.44571959572924,14.642631716813295,13.281816380238809,26.380884783253528,17.121983451062647
Honduras,-1.0,-1.0,20.529182587054866,20.77444588303453,23.158080325495703,21.385769675761114,23.59837840579616,25.987630599191966,40.38382956778939,43.67754752419012,39.49567598872301,31.641475165679548,30.439256878330443,30.110433244625664,29.13405660095254,42.70641295344583,44.217588053078366,45.18019796448762,46.29696418249811,47.121994787028136,47.52664452281382,63.51915844670364,71.55252869230489,93.59174704835362,91.8505651883364,86.23989410347829,100.76293240244345,106.39651823911194,131.6561235805578,168.73983754877162,172.99742707478106,168.5627850688598,163.5319770369145,166.17491374403585,160.37953425980052,177.20714542506295,198.95747742971972,213.98360330239305,242.43487453313955,250.00746277371027,237.9338178739002,192.9358946757867,131.48923140363337,-1.0,113.79995654530242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,101.99428404745328,116.36341570505029,115.94042448335871,146.87643287578317,105.06567596743865,103.22409713927325,118.48278120089435,140.5913517943316,174.30598052014906,195.54511547514014,202.71135738541787,223.79317882709668,232.4356549021116,321.82099495791005,322.929267755144,375.12612751303584,391.79978370892405,427.2186494362163,403.07896824918396,418.7017816629323,350.3707906147425,409.35054354676936
Jamaica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.63937934287111,79.80567171837959,-1.0,-1.0,-1.0,91.92053942125047,102.95699996214668,93.64690108387758,74.9685377941834,62.57089525507949,67.3321179491476,68.08093896618654,76.83292250609288,93.0806783257056,90.02498941453365,83.01425950749066,131.29961201085453,110.31314198139027,83.20931300482734,76.03356754502276,75.22049744996454,85.87770840037712,70.87819156486852,67.69514918288479,66.51138449440975,70.80717988608079,85.40126619925712,89.169968613461,82.76094477872623,79.62546253158608,94.8367716148594,104.99171103498779,141.58716738093665,137.12211738710235,121.60368579489204,128.8124810968508,128.23411399112052,123.60046842692437,119.31075994985625,123.80942334257658,140.48297927200161,147.660695426502,208.48975514020776,263.53311684852287,236.86567164179098,209.15971079544718
Mexico,345.4136700463846,384.27996441153556,389.42462565851326,360.16519333698113,408.48149080216854,515.0822903109643,487.68250896526365,497.97533228085155,540.7607815648762,502.73053831948397,492.23993288441386,554.7071549432198,561.5222971705277,637.0731577177911,715.0280092508112,748.5998618630306,717.990388128527,753.6797395797407,749.5608222517775,815.8000245348896,954.7098485284919,891.2851368545425,915.6851440490774,1105.609705442701,1224.4899681768457,1339.4914633812014,1442.04988818214,1618.4392332494494,1511.6144144693783,1536.9976801089322,1708.4519123296282,1622.4032986106547,2147.7848525313325,2076.516633645683,1988.2291422196681,2492.046009684001,2597.6463635247974,2186.2513503747077,2114.3284174098267,1965.708330613772,2083.4370295337203,1973.3616584867357,2080.503827283113,2309.3012545311153,2464.6652417422574,3098.410488000472,2588.448841623014,2747.671619050022,2753.135104240118,2839.341489889308,2987.3501889255494,3083.506631424923,3051.2899491497465,2949.4817162577456,2941.8119564697927,2834.1528160489497,2879.8185500671275,2700.696951360603,3623.9524828752756,3603.635670648822,4327.503314243274,4121.501621787438,4499.0889450850045,4763.08232766135,5038.462370317732,5263.5718307007255,4943.469272104439,5527.838669847115,5008.528790468192,5601.54986896531,6156.986026949561,8044.880863737901,7772.778714630583
Nicaragua,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07589557412374999,0.05736560851758773,0.07317430020958372,0.08290198142755466,0.11039090041582308,0.14000748423739878,0.16749845386188658,0.11147766420247758,0.12695849497051998,0.1558210017407964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.85079015012062,81.0904239666402,54.32350933735332,45.834120403865015,46.54513946989133,46.63982093105671,41.930333718815916,41.289094867462744,35.502620583457826,36.51604787771836,41.93396740967257,38.148887080009786,48.41539271208901,49.39523441778298,44.40238797845546,44.486895996997376,46.76477528496476,46.77810148653479,44.30272372534952,43.87517184695064,46.35638992923338,52.33878989719025,69.88384097499613,72.7832946343336,78.70560219130478,96.58999423504066,84.1890952421946,86.47483818232644,81.83012932347597,76.13676561544679,79.34330960337063,75.10492067948317
Panama,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,183.5931756990136,181.34994737986486,179.21853919745112,127.5843569192384,135.48165839297485,133.39268829999196,160.42627333041966,168.06833523666026,159.164157372351,164.67554479112357,189.50329777152893,166.09127043997148,176.03325338097682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.56918042741759,74.29071665730918,85.37071510157016,113.21494260937496,106.62287418039062,92.86835861809801,76.5399589841972,86.21997858580669,103.04484069469501,110.67249066121082,119.63593992089058,155.0011499788737,179.01287386150113,149.10856396288318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.09088329257241,76.22725659279257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.33819685514823,46.19772148466422,77.59483979445926,168.38797082505207,202.96721907489732,221.93949410658692,222.6132866384915,220.2105544042386,206.15229354971748,194.131743955189,189.59432679925797,201.10337241473042,239.69137864934697,201.80394657483146,205.29365201039323,222.58886515183985,207.30951537748732,168.7256226361978,173.63614329680792,171.30190631003398,203.6016282871121
Canada,-1.0,3795.916907902346,7692.212936045899,12363.189591120903,14186.800832631841,13198.182908769551,13069.438738460904,13338.086112241748,12737.944676816946,11864.588793207342,11100.45715674909,10854.843210852952,11079.446187877913,11507.60333988568,10992.65188297111,11117.807721863612,10302.964260456803,10176.05857170029,10819.22943347152,10509.879321212813,9898.123612796606,9917.39974450983,10249.655091179182,10310.591580533612,10239.911469496534,10739.18526833045,11411.492766029045,11586.441028086267,12121.947981345373,12628.50682395582,12226.584661398012,12866.305820379795,12711.997846437536,13817.817713625585,15060.063318159713,16046.734421045147,16521.3988287842,16829.71550310562,17197.250210283913,17467.17518096258,17378.840308107876,17362.493755053983,16035.143943484385,15858.06891108026,15818.202224531511,15588.422782097708,14692.411569653797,13492.153215720295,12433.21908340944,12863.140865107785,13418.439356039848,13198.655079296655,13548.568666718254,13617.305543545453,13868.015601290126,14392.90456576648,15025.908080418854,15724.303328072212,17143.566219785782,18475.200087082343,19319.00655848733,17449.09558123928,18038.780726148187,17153.138638160326,15856.091139605813,16114.729942619484,18514.392912336785,18759.974232873683,22661.36733858889,22556.728819906533,22319.96864334756,23281.31991051454,24001.446342487696
United States of America,149414.14722959188,160576.73380266616,343573.34180544765,483977.88581206463,498295.4412307341,429937.65808012814,406974.3040064142,412299.1423004281,424063.677515769,421547.9565485256,424500.5386534054,414052.6871558973,431566.2526015978,467627.65863777616,461259.4957734623,445881.0995700828,447833.93487015326,529513.569539603,607918.5641860517,627442.3280404578,599880.0853744806,555938.2020505505,500192.2992204396,499472.903557732,474661.7483714701,468463.6758712039,442736.52912638866,430693.05945914943,446947.2829265085,449774.6401000323,452356.0292985869,451312.13442011684,502699.70387013844,594524.5632019779,580576.5704799378,610657.8558095497,654636.4275769206,697907.2779574346,692180.9782331961,677701.1935612549,671975.8997106261,644023.8949490314,568911.4975131354,599517.7793642461,567433.7150394857,537936.3083143987,502483.33403084596,475151.0144399737,472693.01436252566,462019.499081769,463156.455653758,481079.64577900385,484986.8063557257,544547.527345158,619785.0177142483,675516.1583504056,706629.6931947946,716812.0345955117,735939.3363088206,789474.2818840165,851597.6374230721,875941.8361648003,865569.7352958408,817491.8344853111,754611.3104116109,708193.5523603263,692111.487097985,689987.6983340639,682878.4436791611,703431.2572429649,743402.8542327986,778397.2,767780.1340954978
Argentina,3577.798899515308,2836.0469431943125,1922.3972265768114,1957.8208069482075,2552.8470966823725,2432.370352287612,2456.097577720139,2299.0191226418383,4080.2940951826668,2197.2187835267587,1236.626865106936,1852.072150084382,2255.0100086764496,2184.342492687686,2226.9606470213776,1871.2533290094746,1804.8055633289039,1866.836776194923,2078.2967023813153,2512.271593098364,3067.6490230377553,2944.637705670443,3039.06941993867,3126.0209272707575,3274.9084455171806,3332.778310156257,4230.820676742879,7644.572581154088,8096.939201901962,8651.875498705163,8989.566141393847,8000.65591735993,8516.000020518299,7339.101752686705,8391.402166925976,6583.975634509437,6083.219811632379,6059.131766715599,6043.6515831398865,6041.221824229044,4910.671432141401,3334.879355565923,3346.2735448905655,3168.608920697817,2989.9105364884786,3199.2434635550985,3136.011828907203,2782.675064271095,2736.1240320420766,2758.2836052259922,2842.5890643583293,2707.7357376516666,2667.35187101097,2273.0738141679703,2341.284240974575,2409.2552917829184,2530.699779300133,2609.431626307282,2822.705998752354,2804.770957484927,3022.8108336095543,2991.12107913217,2948.23381404793,2911.8534741113617,3262.6160478233387,3375.311101301202,3342.668938134097,3252.0364149747907,3579.6620713458396,3185.1726863466524,2897.9149659863947,2830.9297052154197,2406.677613574165
Bolivia,-1.0,-1.0,-1.0,-1.0,55.913350021441374,-1.0,38.159871159387436,28.23851342970977,32.41428456349242,-1.0,-1.0,-1.0,52.71267891244883,52.41034128651746,65.0623452564592,-1.0,-1.0,-1.0,-1.0,82.77547892151289,85.68081547319707,112.90496149736187,102.91353417219565,141.09865141528974,164.85413359017545,190.5405064317706,258.7259379898259,283.57464670724454,287.7557604961459,347.6714614466794,363.00498539531776,393.453250345589,447.03465207492735,270.84621941025944,189.57996958472964,298.7816709484414,320.860164917456,263.5812824503776,273.73908598412135,242.62551172334523,264.04751868629086,358.1782391313872,348.8249891038729,333.896354654733,261.38655050887814,321.4943063261816,316.994586872354,311.20307786492896,377.32785508846246,466.36724314341495,372.19145186825915,371.02055277984437,425.5252457776326,381.07490168267213,434.13697577064954,413.2849041694177,392.74206823952494,383.08657616334335,401.8202873528228,544.0672031368593,476.71297193893145,510.7829456551012,552.6305646235052,652.3857863698539,696.7762700801662,730.4377237559175,651.14745902715,562.1895228659879,606.5776616862933,620.6567662891476,599.779644176541,510.49582734714585,613.2109063272422
Brazil,-1.0,-1.0,-1.0,-1.0,1332.8451291587382,-1.0,-1.0,-1.0,2010.5052927343647,2012.1294580999102,1596.4436217516507,1465.2647729147436,1366.8132695863274,1454.9974672021278,1427.9892642741531,1333.0473818338762,2235.051064696026,2021.793864719026,1945.0570346755308,2018.1610316446079,2126.7226225674412,2529.4935329750865,2520.8291720163415,3806.6397775654486,4323.644103678644,4528.060776836428,4967.962202184562,5807.7171517108,5313.376358640267,5280.667696957897,5512.881328846904,4837.787460456613,4721.51521307165,5463.945299433175,5134.353821807429,5440.979371141186,7474.470461246663,6837.324349885242,9377.287839234845,11687.222468765172,12299.713096298854,10253.539859166664,8304.310890992221,6537.732736561924,8982.768060300798,10694.51667180048,12024.170699602926,11181.831910561434,11105.104234407767,11936.910752222286,12228.294711985734,13245.836123994657,15342.353835672917,15547.175525756165,12402.825257879776,12887.087977698591,13943.726908842613,14438.165358140484,15570.866270413333,16564.169451619127,18061.00238574926,20056.63754794587,19427.52329424718,19801.08451013687,19908.840324818302,20306.956720579812,19836.359589735825,18829.364855884225,20056.764359688797,21387.64196944155,20465.43345486462,19591.20900446342,18746.769868518088
Chile,-1.0,-1.0,-1.0,-1.0,186.31383786944076,102.06796860703298,143.57229324915468,182.32730432753576,183.51794949765628,202.33407665221839,154.47716308245336,214.2134630978788,252.7437628541373,227.34889902417606,226.19670873333814,216.1630285444412,257.62676909374727,283.8950461449002,309.3778688383389,315.0742236102489,312.97631857290753,668.0607218463059,1011.2873074265709,1112.5196037249443,1136.8519668148203,1706.299098931188,1313.5325759325347,1379.9549452397666,1826.7381860956664,2149.23380602198,2402.092877373197,2533.6622908369723,2715.6196012068413,3039.0433362465174,2561.981156908312,2608.167315134063,2536.0089333158417,2493.8269749857295,2476.912730452025,2066.949233421038,1903.224115820482,1798.8828292873359,1702.522423785303,1724.4233979955136,1883.4823851454669,1995.171001739731,2170.4935943633714,2188.1221128687725,2335.3252060169248,2429.4231098448413,2513.4601202210574,2642.8042557683207,2702.361184586365,2689.369462812862,3050.6977247390532,3458.446797476157,3555.7642976366233,4051.2328907548704,3988.7650573704714,4233.907964316396,3807.410409888346,4283.835607588923,4565.80698275458,4285.208318521715,4336.050887818704,4400.03999823644,4388.702819672825,4533.205333517015,4753.968330592549,4743.772406234711,4741.548436145359,5286.204682971643,5743.433464917164
Colombia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,381.0546299959845,313.0106235300772,344.3174246683344,411.3532756727754,638.7612274932867,729.6764316816686,696.5942185239859,734.53272568437,755.769753696984,775.5179672282397,640.9481993884275,593.9100506272246,730.9613457563455,1149.331206545591,717.1950931673722,651.9232309645329,646.7882697942924,728.7754321069889,684.1726831025312,662.9219118665411,773.0522674071176,876.4339207169618,1005.907083427782,949.9811629477977,937.9850513583169,1241.011349015031,1413.5105460351422,1295.7569035886297,1410.6420791698874,1516.7596132340714,1745.5030048537922,1779.1765833525535,1860.4571565447236,1842.0327439455432,2103.611626669155,2709.5485143328856,2830.533249906104,3304.6984069124414,5122.596582566968,3293.37710775979,3933.99275066729,4185.959255586034,4248.434997598863,4672.506927527365,4906.182575557809,5153.780507808312,5500.987246108156,5600.377173740893,5921.62916861928,6281.898770657967,7425.457776611584,7800.685273177924,7741.300267376232,7205.911607565022,7713.294118463254,8398.91352302827,8283.244558541512,8326.252488104072,8209.210059496101,8760.352427544034,8609.656660511493,9255.774709902002,9554.131505351017,10006.261100277412
Ecuador,-1.0,-1.0,-1.0,-1.0,166.24339925416277,-1.0,-1.0,-1.0,262.7902760709011,252.23867509895683,220.76737329806804,296.20786337706693,284.4646720279986,270.9440100166511,239.07483440293197,278.14248003955595,311.46992618510814,288.07240086806996,306.3846518426276,339.96961791047863,433.33365894234333,442.5892564011887,394.8081196955098,459.6110806311925,536.4416018493994,661.3347042801098,781.7237174020556,810.2207234449596,1256.143001748458,900.0567063211257,925.7571812679847,920.1593568710275,885.1708058083959,894.9041645591275,773.627211846666,806.43302961553,1031.2964162423596,1078.4767670825431,1156.194093412899,1236.7838769680905,1172.931651237878,1231.19614388207,1166.6033797350901,1118.8159071263526,1262.695298798514,1195.7668962974692,1854.2676817906063,1635.6352826540917,1869.1249280744937,2058.295567501731,1575.0641558030266,721.8111999846525,756.8478641322127,884.8668391190481,1199.75115652671,1121.9055734692945,1472.0190257515592,1419.0365905092985,1913.2281639021605,2217.6634253937623,2497.04975358076,2590.738459657322,2905.7478206162505,2918.023793846802,3000.9062101910154,2950.60825729703,2645.530289780305,2516.1754759754217,2455.3685602115775,2547.519528906106,2338.0500536705003,2356.3,2408.992771360034
Guyana,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.816350886064686,33.45784946344236,95.70669133317455,99.519306176072,65.67053093680997,40.72318155823789,34.4279337930225,38.24417320707254,35.320556297567926,34.47633814946446,26.733555986047644,25.61000469999569,46.426599483994764,30.868650064954092,20.901573749497423,15.892821609501821,12.45041522377675,6.572706925781255,5.179929525868765,8.157198721451085,9.336102553588024,11.207180710512148,10.639904401635164,9.59220658285788,-1.0,-1.0,-1.0,22.831227464914118,26.08369123627834,29.203857806911643,27.5036803071563,36.39303647619209,28.685047847508457,27.90730653735383,32.73826457512935,37.248918800105905,36.87235076416244,35.51276050376074,35.35563858797536,35.78849720503508,37.00455313453707,41.19870550644493,49.202160113341044,54.36990625606638,61.371614180977375,63.29536284323756,67.71268334501205,76.54183968311678,68.52734915437725
